NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Rwampara,60.30528746245781,17.728994290402795,1.0513376530565943,0.7969633285051992,0.8149678635275376,14.894520656376839,79
Bokora,1.467059514835105,4.943197996556792,0.218431213720207,0.1176917627578152,1.5608733908472596,1.1892539286244463,160
Matheniko,2.9236630585582772,3.986578488318611,1.4159423973267813,1.343102933478388,2.6601828806943626,2.054677470335112,158
Moroto,38.40265642420516,26.98334216656216,16.490176494070266,22.99562171875131,29.349456690980336,29.480779217332692,21
Obongi,67.01871142296851,71.44837745548959,1.6737460209198554,74.34870633093243,4.922089318569182,46.79886848422356,13
West Moyo,58.75048957224001,33.940090251586,22.01744807500165,1.6423054519740763,0.8719488632814854,24.57517703620763,28
Butambala,68.67132241268376,29.38487764292242,1.169768803530563,2.0824220324714044,0.3890553489970303,19.543031265509818,43
Gomba,50.96092558925845,10.875509117188887,0.9341313489418932,0.6199126944556838,0.1755021119870157,11.279198897382386,110
Mawokota,59.524774118176296,23.253217372011132,3.013435619878856,0.7883258092807013,0.6365220470002397,16.653707307003494,68
Busujju,60.017131001420765,23.815921131385146,1.5859174430777496,1.4403433250727486,0.2604252697852877,16.54832353137724,69
Buwekula,50.06010679744676,12.928373992107362,0.6150591686894223,14.92815584135784,0.0614783039989752,14.599714960725057,84
Kassanda,52.82412783286341,9.619261697825932,1.1303607627347274,1.5520242411224046,0.0988949391333881,11.513843310159116,109
Mityana,71.06968402490362,30.015115937915944,2.2153110434146757,0.3309537389248579,0.300841761978069,20.004130606529337,41
Buikwe,69.50761857053959,18.10426157231924,2.1322421533689666,0.7086556714415263,2.2639319380765945,17.225354763273515,61
Buvuma Islands,37.38247221222147,12.943045769874956,1.9863871395961956,0.5222726770486497,1.0121338557015886,9.91574291763235,124
Mukono,58.628866002319725,24.79705871097894,2.781168160771509,3.4429889641471685,1.7770546615564915,17.686342434467388,58
Nakifuma,64.55957825198205,35.765121675221394,12.992193957131674,1.032284439105957,1.1560782134840808,23.58710665866015,31
Chekwii,31.853272339096524,8.120465612944884,0.1848631789250926,0.460501048411072,0.2703348327916467,7.035472770789583,141
Pian,12.138814803247524,5.874145204751336,0.2561289757272617,5.712299949254715,0.2990962662380619,4.177901476375453,151
Pokot,4.567618054344824,1.9490055338884809,0.0619763920807313,1.004988926475797,0.1574171280864473,0.7569931495279887,162
Buruli,45.416140388810774,4.431497162755725,8.643987770151355,5.874739787196455,0.7950586385388521,11.997711651303518,102
Jonam,38.3722194247344,12.151911128018384,1.271378608458631,4.074961393464592,0.4762831735505028,10.32069096974015,121
Okoro,65.40403103912827,29.2573391899868,0.937261963795768,6.790894704838912,11.795624331528431,22.74594467065953,32
Padyere,58.28898732008226,19.46374927450841,0.727614975328842,3.190366146242484,0.5352634751235872,15.344906189077209,74
Kajara,60.0964428689836,24.589313844825615,1.3379136448024,1.2532196020475612,9.218698081371592,18.899082211695344,48
Ruhaama,57.422876760160136,12.049725375632384,1.951849761223325,1.5885142580983571,0.8215590976642471,13.346371832431503,93
Rushenyi,54.097875618584254,13.561261683712154,2.179915875435488,1.3962632589664068,2.435924059656367,13.57976993705295,89
Agago,32.86119815389786,1.4165456929219629,0.0424374462825755,0.0110474788941617,0.1644633462613395,5.3292786629795295,148
Aruu,6.83182703256178,1.9194192262715852,0.2137638227406581,0.3870806875028888,0.3406562772926162,1.097639543129427,161
Budaka,52.90733244910222,34.34506823236807,1.4723027349592142,5.552273402789042,5.062962456091076,20.06707394092295,40
Butebo,53.76491599332706,26.68246783696184,0.8402635946684288,3.964322459838333,1.497683275576705,16.84733769935826,65
Kibuku,53.49207885534478,26.29623636630667,2.1703356868756067,15.492356339299002,0.6787472311760421,19.319124107462425,44
Pallisa,52.705950079807174,22.202226649782567,0.4293859584013016,2.172557105280463,0.3285941745233349,14.726655204833005,83
Kabula,42.99960953688068,4.418670524089978,0.3588921528687026,0.2361231124303976,0.3828110424477957,8.052131586635895,136
Kakuuto,37.069491219327695,15.61520406898845,1.5802720108502866,1.9437359615324656,0.3816236608062889,10.585238525694763,114
Kooki,48.298839161030195,26.459423395994243,1.073081704535386,1.2789309704143734,0.612328005459108,15.103775972871295,76
Kyotera,56.365670996788886,27.08518442104177,0.7613346673445057,0.744426933833718,2.0285664531458,16.82587321079089,66
Bufumbira,51.00463882010398,17.81656960031804,1.0718419511601978,1.417268971791996,0.5923276887609722,13.380492502884708,92
Rubabo,70.39105535634613,28.02532961337027,0.486328266554926,0.3851320450029495,0.8575706329298171,19.064959959336495,47
Lwemiyaga,45.31266811291631,12.80023550303946,1.5241953312667778,0.3431709920453743,0.2565494371657786,10.908535238571204,112
Mawogola,63.275993259489915,24.54149902733265,0.3723310941490841,0.1867276192188839,0.4076301574164904,16.746457064207124,67
Budadiri,50.6686002698828,35.97280518693765,1.066080948664545,11.0402609462679,1.016198314771624,20.148039488520283,39
Bulambuli,48.18172475319292,14.92628138119287,2.1133278421782475,1.7744823249798969,0.7147632016061632,12.53225283106445,98
Mt. Elgon Np,4.153443844994904,5.05895037048738,0.9471877079219329,2.0918180894981373,0.6625866145701507,2.078740604570042,157
Kasilo,31.405366462342847,5.487453143655541,0.261930528103996,0.3783603642888022,0.2516345632478571,6.27990853550347,145
Serere,53.384473572684186,5.106144687413942,0.6434427607969241,0.5536766124242579,0.1739392273174887,10.127967351368513,123
Soroti,36.88046889476956,13.91989987684518,4.7982457792003395,16.965543872250493,0.235344131775903,14.156089451056703,86
Soroti (Municipality),73.60374251120398,41.811622780834206,15.833624726897652,54.266595800725625,0.209545215114738,38.63466077627016,16
Bunyole,52.9991514975381,25.601799802898935,1.1986409173195105,2.416120082152352,1.0256324263668417,16.08243755902801,71
Kisoko (West Budama),57.52461570940801,25.32710725425118,0.9363929511333382,6.4682149690296535,2.9288227936604865,18.07435579037403,52
Tororo,57.87554186139104,32.990841007142116,1.6110866374071533,42.654725118591365,6.379149297877001,28.89654317774919,22
Tororo (Municipality),80.2929031593965,55.27809691049818,1.8917867834031352,44.68330452011146,27.43596821303213,44.30546656019722,14
Busiiro,45.19142424797898,19.951173569270956,3.2934011928129183,19.1522226472374,3.1440966274989277,17.946598904153593,56
Entebbe,49.20701329464429,41.7544958182445,70.90500372268804,53.50142652660422,42.04826949817144,59.38824339968131,8
Jinja,62.82780987054414,50.110670182437936,54.50794232030781,66.9352364094222,23.373510529239326,57.72632876637339,9
Aringa,42.72731273725048,33.671146358245494,4.782070356390674,67.35127682406144,41.03287012047611,41.25227748404418,15
