NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
Ablekuma West,39.2841339264758,41.420047256426834,49.39959878846968,24.03417889324013,58.701773488831634,46.147579248732015,16
Accra,44.88262889763305,65.02820941211786,100.0,27.475932694251227,100.0,72.06711959118637,2
Ada East,12.341654522067596,7.300037793925977,3.9150328155202967,3.298249693532581,20.67616245912103,9.323756933986669,116
Ada West,16.99737313939902,10.287036178390036,0.657994902950978,1.1141477991422857,12.922479541729562,8.320746030861184,130
Adenta,45.41107296384028,51.51936702675397,31.28640749676465,21.895431461699825,64.67205423622427,45.70232470928897,17
Ashaiman,44.60045942422146,47.17203517981369,37.179778379802066,24.402700884984498,62.95405312130774,46.50165845918306,14
Ayawaso Central,100.0,100.0,55.73930073599317,100.0,69.19239744968365,100.0,1
Ayawaso East,63.59999105091912,54.10331570526541,47.04065487961361,49.24938961240076,68.03529099101934,63.37906774429245,3
Ayawaso North,60.71608057562845,55.83763702867898,57.6250755142752,33.757865116472836,69.00200447914487,60.777912358637884,4
Ayawaso West,46.5868988972951,56.26428058421391,38.42453985439225,28.73654318705527,75.43842187865519,52.573325218395674,8
Ga Central,35.18093296985146,35.09668911738535,44.15260255823074,23.47689872262727,55.828699703757536,41.98898072944223,21
Ga East,35.66106782387081,45.059802729743886,35.46441940357059,22.728089419734054,45.27339917441982,40.28727982849415,23
Ga North,39.14513205426998,31.204696981686908,33.96720854518271,15.890850567304856,42.04748815168616,35.026107438496794,32
Ga South,8.704395085746947,5.895503427365333,2.6003227312386397,1.2090007409742862,3.6809089432058255,4.527076662894498,199
Ga West,24.929486719304165,20.290187071292102,30.32933286676388,11.022032040715894,29.36908295086473,25.038992294497532,42
Korle-Klottey,51.90845306332044,65.80372561567387,45.47595675476949,24.814474477988544,93.61741807897864,59.11405734734407,5
Kpone-Katamanso,26.86162523076664,27.299923491578483,19.926094231698595,16.60773087263624,31.247934179602392,26.627126445935197,39
Krowor,40.10988886512343,63.316858738251995,33.012920420462464,29.56784204178305,54.519396960234914,48.311380653837816,12
La-Dade-Kotopon,42.21770815705388,47.50951285234854,33.65573240776207,24.732907572749564,68.92586791870889,46.26015969376925,15
